PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,VISIT_NO,DATE_COL,PSTL_CODE,LAB,SAMPLE_TYPE,SAMPLE_ID,NOT_COLLECTED,MATRIX,BATCH_ID,ANALYTE,RESULT,RESULT_UNITS,MDL,RL,QA_FLAG,NARS_FLAG,DATE_RECEIVED,DATE_ANALYZED,LAB_SAMPLE_ID,LAB_COMMENT
8/13/2024,2020553,NLA_TX-10384,NLA22_TX-10166,1,6/22/2022,TX,GreenWater,MICZ,206024,,WATER,220801-1,MICX,,ug/L,0.1,0.15,ND,ND,7/19/2022,8/1/2022,18-206024,
8/13/2024,2020554,NLA_MT-10275,NLA22_MT-10023,1,6/21/2022,MT,GreenWater,MICZ,201384,,WATER,220803-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/19/2022,8/3/2022,19-201384,
8/13/2024,2020554,NLA_MT-10275,NLA22_MT-10023,1,6/21/2022,MT,GreenWater,MICZ,201384,,WATER,220801-1,MICX,,ug/L,0.1,0.15,ND,ND,7/19/2022,8/1/2022,19-201384,
8/13/2024,2020555,NLA_VA-10089,NLA22_VA-10028,1,6/22/2022,VA,GreenWater,MICZ,205644,,WATER,220815-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/28/2022,8/15/2022,40-205644,
8/13/2024,2020555,NLA_VA-10089,NLA22_VA-10028,1,6/22/2022,VA,GreenWater,MICZ,205644,,WATER,220805-1,MICX,,ug/L,0.1,0.15,ND,ND,7/28/2022,8/5/2022,40-205644,
8/13/2024,2020556,NLA_NE-10024,NES22-10139,1,6/22/2022,NE,GreenWater,MICZ,203164,,WATER,220815-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/28/2022,8/15/2022,6-203164,
8/13/2024,2020556,NLA_NE-10024,NES22-10139,1,6/22/2022,NE,GreenWater,MICZ,203164,,WATER,220805-1,MICX,0.21,ug/L,0.1,0.15,,,7/28/2022,8/5/2022,6-203164,
8/13/2024,2020557,NLA_NE-10176,NLA22_NE-10014,1,6/22/2022,NE,GreenWater,MICZ,206784,,WATER,220803-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/19/2022,8/3/2022,57-206784,
8/13/2024,2020557,NLA_NE-10176,NLA22_NE-10014,1,6/22/2022,NE,GreenWater,MICZ,206784,,WATER,220801-2,MICX,,ug/L,0.1,0.15,ND,ND,7/19/2022,8/1/2022,57-206784,
8/13/2024,2020558,NLA_KY-10054,NLA22_KY-10016,2,6/22/2022,KY,GreenWater,MICZ,201744,,WATER,220803-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/19/2022,8/3/2022,32-201744,
8/13/2024,2020558,NLA_KY-10054,NLA22_KY-10016,2,6/22/2022,KY,GreenWater,MICZ,201744,,WATER,220801-1,MICX,,ug/L,0.1,0.15,ND,ND,7/19/2022,8/1/2022,32-201744,
8/13/2024,2020559,NLA_MS-10060,NLA22_MS-10020,1,6/22/2022,MS,GreenWater,MICZ,209824,,WATER,220801-1,MICX,0.14,ug/L,0.1,0.15,J,L,7/19/2022,8/1/2022,1-209824,
8/13/2024,2020559,NLA_MS-10060,NLA22_MS-10020,1,6/22/2022,MS,GreenWater,MICZ,209824,,WATER,220803-1,CYLSPER,0.05,ug/L,0.05,0.1,J,L,7/19/2022,8/3/2022,1-209824,
8/13/2024,2020560,NLA_KS-10141,NLA22_KS-10065,1,6/22/2022,KS,GreenWater,MICZ,210744,,WATER,220803-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/19/2022,8/3/2022,39-210744,
8/13/2024,2020560,NLA_KS-10141,NLA22_KS-10065,1,6/22/2022,KS,GreenWater,MICZ,210744,,WATER,220801-1,MICX,,ug/L,0.1,0.15,ND,ND,7/19/2022,8/1/2022,39-210744,
8/13/2024,2020561,NLA_NY-10041,NLA22_NY-10007,1,6/22/2022,NY,GreenWater,MICZ,210944,,WATER,220721-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/13/2022,7/21/2022,80-210944,
8/13/2024,2020561,NLA_NY-10041,NLA22_NY-10007,1,6/22/2022,NY,GreenWater,MICZ,210944,,WATER,220719-3,MICX,,ug/L,0.1,0.15,ND,ND,7/13/2022,7/19/2022,80-210944,
8/13/2024,2020562,NLA_NY-10070,NLA22_NY-10034,1,6/21/2022,NY,GreenWater,MICZ,203824,,WATER,220719-3,MICX,,ug/L,0.1,0.15,ND,ND,7/13/2022,7/19/2022,81-203824,
8/13/2024,2020562,NLA_NY-10070,NLA22_NY-10034,1,6/21/2022,NY,GreenWater,MICZ,203824,,WATER,220721-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/13/2022,7/21/2022,81-203824,
8/13/2024,2020563,NLA_IN-10023,NES22-10059,1,6/21/2022,IN,GreenWater,MICZ,208184,,WATER,220907-1,MICX,0.33,ug/L,0.1,0.15,,,8/18/2022,9/7/2022,24-208184,
8/13/2024,2020563,NLA_IN-10023,NES22-10059,1,6/21/2022,IN,GreenWater,MICZ,208184,,WATER,220912-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/18/2022,9/12/2022,24-208184,
8/13/2024,2020564,NLA_IN-10035,NES22-10075,1,6/21/2022,IN,GreenWater,MICZ,208224,,WATER,220912-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/18/2022,9/12/2022,25-208224,
8/13/2024,2020564,NLA_IN-10035,NES22-10075,1,6/21/2022,IN,GreenWater,MICZ,208224,,WATER,220907-1,MICX,,ug/L,0.1,0.15,ND,ND,8/18/2022,9/7/2022,25-208224,
8/13/2024,2020565,NLA_WY-10135,NLA22_WY-10017,1,6/22/2022,WY,GreenWater,MICZ,202224,,WATER,220719-3,MICX,1.04,ug/L,0.1,0.15,,,7/13/2022,7/19/2022,91-202224,
8/13/2024,2020565,NLA_WY-10135,NLA22_WY-10017,1,6/22/2022,WY,GreenWater,MICZ,202224,,WATER,220721-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/13/2022,7/21/2022,91-202224,
8/13/2024,2020566,NLA_MO-10103,NLA22_MO-10034,1,6/22/2022,MO,GreenWater,MICZ,216824,,WATER,220817-1,MICX,3.75,ug/L,0.5,0.75,"RR, DIL",,7/28/2022,8/17/2022,7-216824,
8/13/2024,2020566,NLA_MO-10103,NLA22_MO-10034,1,6/22/2022,MO,GreenWater,MICZ,216824,,WATER,220815-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/28/2022,8/15/2022,7-216824,
8/13/2024,2020567,NLA_FL-10074,NES22-10033,1,6/23/2022,FL,R4EPA,MICZ,203504,,WATER,E222701-06,MICX,,ug/L,0.15,0.3,ND,ND,6/27/2022,6/29/2022,,
8/13/2024,2020567,NLA_FL-10074,NES22-10033,1,6/23/2022,FL,R4EPA,MICZ,203504,,WATER,E222701-06,CYLSPER,,ug/L,0.05,0.1,ND,ND,6/27/2022,6/30/2022,,
8/13/2024,2020568,NLA_FL-10040,NES22-10045,1,6/23/2022,FL,R4EPA,MICZ,203284,,WATER,E222701-12,MICX,0.2076,ug/L,0.15,0.3,J,L,6/27/2022,6/29/2022,,
8/13/2024,2020568,NLA_FL-10040,NES22-10045,1,6/23/2022,FL,R4EPA,MICZ,203284,,WATER,E222701-12,CYLSPER,,ug/L,0.05,0.1,ND,ND,6/27/2022,6/30/2022,,
8/13/2024,2020569,NLA_FL-10006,NES22-10028,1,6/23/2022,FL,R4EPA,MICZ,203304,,WATER,E222701-03,MICX,,ug/L,0.15,0.3,ND,ND,6/27/2022,6/29/2022,,
8/13/2024,2020569,NLA_FL-10006,NES22-10028,1,6/23/2022,FL,R4EPA,MICZ,203304,,WATER,E222701-03,CYLSPER,,ug/L,0.05,0.1,ND,ND,6/27/2022,6/30/2022,,
8/13/2024,2020570,NLA_FL-10015,NES22-10036,1,6/23/2022,FL,R4EPA,MICZ,203384,,WATER,E222701-07,MICX,0.2658,ug/L,0.15,0.3,J,L,6/27/2022,6/29/2022,,
8/13/2024,2020570,NLA_FL-10015,NES22-10036,1,6/23/2022,FL,R4EPA,MICZ,203384,,WATER,E222701-07,CYLSPER,,ug/L,0.05,0.1,ND,ND,6/27/2022,6/30/2022,,
8/13/2024,2020571,NLA_FL-10049,NES22-10044,1,6/23/2022,FL,R4EPA,MICZ,203424,,WATER,E222701-11,CYLSPER,,ug/L,0.05,0.1,ND,ND,6/27/2022,6/30/2022,,
8/13/2024,2020571,NLA_FL-10049,NES22-10044,1,6/23/2022,FL,R4EPA,MICZ,203424,,WATER,E222701-11,MICX,,ug/L,0.15,0.3,J,ND,6/27/2022,6/29/2022,,
8/13/2024,2020572,NLA_OR-10303,NLA22_OR-10176,1,6/23/2022,OR,GreenWater,MICZ,202144,,WATER,220803-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/19/2022,8/3/2022,40-202144,
8/13/2024,2020572,NLA_OR-10303,NLA22_OR-10176,1,6/23/2022,OR,GreenWater,MICZ,202144,,WATER,220801-1,MICX,,ug/L,0.1,0.15,ND,ND,7/19/2022,8/1/2022,40-202144,
8/13/2024,2020573,NLA_VA-10057,NLA22_VA-10003,1,6/23/2022,VA,GreenWater,MICZ,205224,,WATER,220815-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/28/2022,8/15/2022,41-205224,
8/13/2024,2020573,NLA_VA-10057,NLA22_VA-10003,1,6/23/2022,VA,GreenWater,MICZ,205224,,WATER,220805-2,MICX,,ug/L,0.1,0.15,ND,ND,7/28/2022,8/5/2022,41-205224,
8/13/2024,2020574,NLA_CO-10118,NLA22_CO-10045,1,6/23/2022,CO,GreenWater,MICZ,219124,,WATER,220801-3,MICX,0.14,ug/L,0.1,0.15,J,L,7/19/2022,8/1/2022,81-219124,
8/13/2024,2020574,NLA_CO-10118,NLA22_CO-10045,1,6/23/2022,CO,GreenWater,MICZ,219124,,WATER,220803-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/19/2022,8/3/2022,81-219124,
8/13/2024,2020575,NLA_KY-10063,NLA22_KY-10007,1,6/23/2022,KY,GreenWater,MICZ,207704,,WATER,220803-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/19/2022,8/3/2022,33-207704,
8/13/2024,2020575,NLA_KY-10063,NLA22_KY-10007,1,6/23/2022,KY,GreenWater,MICZ,207704,,WATER,220801-1,MICX,,ug/L,0.1,0.15,ND,ND,7/19/2022,8/1/2022,33-207704,
8/13/2024,2020576,NLA_KY-10064,NLA22_KY-10008,1,7/6/2022,KY,GreenWater,MICZ,212124,,WATER,220906-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/3/2022,9/6/2022,24-212124,
8/13/2024,2020576,NLA_KY-10064,NLA22_KY-10008,1,7/6/2022,KY,GreenWater,MICZ,212124,,WATER,220902-1,MICX,0.27,ug/L,0.1,0.15,,,8/3/2022,9/2/2022,24-212124,
8/13/2024,2020577,NLA_IA-10094,NLA22_IA-10011,1,6/23/2022,IA,GreenWater,MICZ,202264,,WATER,220719-3,MICX,0.16,ug/L,0.1,0.15,,,7/13/2022,7/19/2022,92-202264,
8/13/2024,2020577,NLA_IA-10094,NLA22_IA-10011,1,6/23/2022,IA,GreenWater,MICZ,202264,,WATER,220721-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/13/2022,7/21/2022,92-202264,
8/13/2024,2020578,NLA_WY-10171,NLA22_WY-10073,1,6/22/2022,WY,GreenWater,MICZ,201564,,WATER,220805-1,MICX,,ug/L,0.1,0.15,ND,ND,7/28/2022,8/5/2022,8-201564,
8/13/2024,2020578,NLA_WY-10171,NLA22_WY-10073,1,6/22/2022,WY,GreenWater,MICZ,201564,,WATER,220815-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/28/2022,8/15/2022,8-201564,
8/13/2024,2020579,NLA_IN-10155,NLA22_IN-10006,1,6/29/2022,IN,GreenWater,MICZ,208464,,WATER,220902-1,MICX,0.16,ug/L,0.1,0.15,,,8/3/2022,9/2/2022,6-208464,
8/13/2024,2020579,NLA_IN-10155,NLA22_IN-10006,1,6/29/2022,IN,GreenWater,MICZ,208464,,WATER,220906-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/3/2022,9/6/2022,6-208464,
8/13/2024,2020580,NLA_IN-10166,NLA22_IN-10028,1,6/30/2022,IN,GreenWater,MICZ,208484,,WATER,220912-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/18/2022,9/12/2022,47-208484,
8/13/2024,2020580,NLA_IN-10166,NLA22_IN-10028,1,6/30/2022,IN,GreenWater,MICZ,208484,,WATER,220907-2,MICX,0.14,ug/L,0.1,0.15,J,L,8/18/2022,9/7/2022,47-208484,
8/13/2024,2020581,NLA_IN-10276,NLA22_IN-10017,1,7/8/2022,IN,GreenWater,MICZ,208504,,WATER,220906-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/3/2022,9/6/2022,7-208504,
8/13/2024,2020581,NLA_IN-10276,NLA22_IN-10017,1,7/8/2022,IN,GreenWater,MICZ,208504,,WATER,220902-1,MICX,0.11,ug/L,0.1,0.15,J,L,8/3/2022,9/2/2022,7-208504,
8/13/2024,2020582,NLA_IN-10167,NLA22_IN-10029,1,7/21/2022,IN,GreenWater,MICZ,213044,,WATER,220912-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/18/2022,9/12/2022,48-213044,
8/13/2024,2020582,NLA_IN-10167,NLA22_IN-10029,1,7/21/2022,IN,GreenWater,MICZ,213044,,WATER,220907-2,MICX,0.15,ug/L,0.1,0.15,,,8/18/2022,9/7/2022,48-213044,
8/13/2024,2020583,NLA_IN-10278,NLA22_IN-10019,1,7/12/2022,IN,GreenWater,MICZ,206124,,WATER,220805-3,MICX,0.18,ug/L,0.1,0.15,,,7/28/2022,8/5/2022,86-206124,
8/13/2024,2020583,NLA_IN-10278,NLA22_IN-10019,1,7/12/2022,IN,GreenWater,MICZ,206124,,WATER,220815-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/28/2022,8/15/2022,86-206124,
8/13/2024,2020584,NLA_IN-10291,NLA22_IN-10145,1,7/12/2022,IN,GreenWater,MICZ,212724,,WATER,220902-1,MICX,0.42,ug/L,0.1,0.15,,,8/3/2022,9/2/2022,8-212724,
8/13/2024,2020584,NLA_IN-10291,NLA22_IN-10145,1,7/12/2022,IN,GreenWater,MICZ,212724,,WATER,220906-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/3/2022,9/6/2022,8-212724,
8/13/2024,2020585,NLA_IN-10153,NLA22_IN-10004,1,8/10/2022,IN,GreenWater,MICZ,208624,,WATER,220926-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/31/2022,9/26/2022,1-208624,
8/13/2024,2020585,NLA_IN-10153,NLA22_IN-10004,1,8/10/2022,IN,GreenWater,MICZ,208624,,WATER,220921-1,MICX,0.1,ug/L,0.1,0.15,J,L,8/31/2022,9/21/2022,1-208624,
8/13/2024,2020586,NLA_IN-10169,NLA22_IN-10031,1,9/26/2022,IN,GreenWater,MICZ,213084,,WATER,221107-1,MICX,0.17,ug/L,0.1,0.15,,,11/3/2022,11/7/2022,24-213084,
8/13/2024,2020586,NLA_IN-10169,NLA22_IN-10031,1,9/26/2022,IN,GreenWater,MICZ,213084,,WATER,221107-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,11/3/2022,11/7/2022,24-213084,
8/13/2024,2020587,NLA_TX-10324,NLA22_TX-10030,1,6/23/2022,TX,GreenWater,MICZ,206684,,WATER,220801-1,MICX,0.2,ug/L,0.1,0.15,,,7/19/2022,8/1/2022,24-206684,
8/13/2024,2020587,NLA_TX-10324,NLA22_TX-10030,1,6/23/2022,TX,GreenWater,MICZ,206684,,WATER,220803-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/19/2022,8/3/2022,24-206684,
8/13/2024,2020588,NLA_LA-10522,NLA22_LA-10386,1,6/23/2022,LA,GreenWater,MICZ,219264,,WATER,220801-1,MICX,,ug/L,0.1,0.15,ND,ND,7/19/2022,8/1/2022,34-219264,
8/13/2024,2020588,NLA_LA-10522,NLA22_LA-10386,1,6/23/2022,LA,GreenWater,MICZ,219264,,WATER,220803-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/19/2022,8/3/2022,34-219264,
8/13/2024,2020589,NLA_NY-10087,NLA22_NY-10051,1,6/23/2022,NY,GreenWater,MICZ,209224,,WATER,220801-1,MICX,,ug/L,0.1,0.15,ND,ND,7/19/2022,8/1/2022,20-209224,
8/13/2024,2020589,NLA_NY-10087,NLA22_NY-10051,1,6/23/2022,NY,GreenWater,MICZ,209224,,WATER,220803-1,CYLSPER,0.05,ug/L,0.05,0.1,J,L,7/19/2022,8/3/2022,20-209224,
8/13/2024,2020591,NLA_ME-10070,NLA22_ME-10004,1,6/23/2022,ME,GreenWater,MICZ,205024,,WATER,220815-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/28/2022,8/15/2022,69-205024,
8/13/2024,2020591,NLA_ME-10070,NLA22_ME-10004,1,6/23/2022,ME,GreenWater,MICZ,205024,,WATER,220805-2,MICX,0.1,ug/L,0.1,0.15,J,L,7/28/2022,8/5/2022,69-205024,
8/13/2024,2020592,NLA_UT-10349,NLA22_UT-10018,1,6/23/2022,UT,GreenWater,MICZ,202644,,WATER,220801-1,MICX,0.1,ug/L,0.1,0.15,J,L,7/19/2022,8/1/2022,21-202644,
8/13/2024,2020592,NLA_UT-10349,NLA22_UT-10018,1,6/23/2022,UT,GreenWater,MICZ,202644,,WATER,220803-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/19/2022,8/3/2022,21-202644,
8/13/2024,2020593,NLA_WI-10138,NLA22_WI-10028,1,6/22/2022,WI,WSLOH,MICZ,208844,,WATER,ET 1848,MICX,,ug/L,0.1,0.15,ND,ND,6/24/2022,8/25/2022,627085001,
8/13/2024,2020593,NLA_WI-10138,NLA22_WI-10028,1,6/22/2022,WI,WSLOH,MICZ,208844,,WATER,ET 1847,CYLSPER,,ug/L,0.05,0.1,ND,ND,6/24/2022,8/24/2022,627085001,
8/13/2024,2020594,NLA_OH-10068,NLA22_OH-10004,1,6/23/2022,OH,GreenWater,MICZ,210104,,WATER,220803-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/19/2022,8/3/2022,41-210104,
8/13/2024,2020594,NLA_OH-10068,NLA22_OH-10004,1,6/23/2022,OH,GreenWater,MICZ,210104,,WATER,220803-1-MC,MICX,8.9,ug/L,1,1.5,"RR, DIL",,7/19/2022,8/3/2022,41-210104,
8/13/2024,2020595,NLA_NE-10178,NLA22_NE-10031,1,6/23/2022,NE,GreenWater,MICZ,206464,,WATER,220803-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/19/2022,8/3/2022,58-206464,
8/13/2024,2020595,NLA_NE-10178,NLA22_NE-10031,1,6/23/2022,NE,GreenWater,MICZ,206464,,WATER,220805-3,MICX,21,ug/L,10,15,"RR, DIL",,7/19/2022,8/5/2022,58-206464,
8/13/2024,2020596,NLA_DE-10051,NLA22_DE-10018,1,6/23/2022,DE,GreenWater,MICZ,216844,,WATER,220815-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/28/2022,8/15/2022,79-216844,
8/13/2024,2020596,NLA_DE-10051,NLA22_DE-10018,1,6/23/2022,DE,GreenWater,MICZ,216844,,WATER,220805-2,MICX,0.88,ug/L,0.1,0.15,,,7/28/2022,8/5/2022,79-216844,
8/13/2024,2020597,NLA_NV-10178,NLA22_NV-10025,2,6/23/2022,NV,GreenWater,MICZ,210584,,WATER,220805-1,MICX,,ug/L,0.1,0.15,ND,ND,7/28/2022,8/5/2022,16-210584,
8/13/2024,2020597,NLA_NV-10178,NLA22_NV-10025,2,6/23/2022,NV,GreenWater,MICZ,210584,,WATER,220815-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/28/2022,8/15/2022,16-210584,
8/13/2024,2020598,NLA_NV-10218,NLA22_NV-10068,2,6/22/2022,NV,GreenWater,MICZ,210604,,WATER,220805-2,MICX,0.13,ug/L,0.1,0.15,J,L,7/28/2022,8/5/2022,42-210604,
8/13/2024,2020598,NLA_NV-10218,NLA22_NV-10068,2,6/22/2022,NV,GreenWater,MICZ,210604,,WATER,220815-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/28/2022,8/15/2022,42-210604,
8/13/2024,2020599,NLA_CO-10098,NLA22_CO-10036,1,6/24/2022,CO,GreenWater,MICZ,219164,,WATER,220801-2,MICX,,ug/L,0.1,0.15,ND,ND,7/19/2022,8/1/2022,77-219164,
8/13/2024,2020599,NLA_CO-10098,NLA22_CO-10036,1,6/24/2022,CO,GreenWater,MICZ,219164,,WATER,220803-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/19/2022,8/3/2022,77-219164,
8/13/2024,2020600,NLA_AL-10069,NLA22_AL-10020,1,6/23/2022,AL,GreenWater,MICZ,200724,,WATER,220906-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/3/2022,9/6/2022,47-200724,
8/13/2024,2020600,NLA_AL-10069,NLA22_AL-10020,1,6/23/2022,AL,GreenWater,MICZ,200724,,WATER,220902-2,MICX,,ug/L,0.1,0.15,ND,ND,8/3/2022,9/2/2022,47-200724,
8/13/2024,2020601,NLA_KS-10148,NLA22_KS-10072,1,6/24/2022,KS,GreenWater,MICZ,215424,,WATER,220803-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/19/2022,8/3/2022,42-215424,
8/13/2024,2020601,NLA_KS-10148,NLA22_KS-10072,1,6/24/2022,KS,GreenWater,MICZ,215424,,WATER,220801-2,MICX,,ug/L,0.1,0.15,ND,ND,7/19/2022,8/1/2022,42-215424,
8/13/2024,2020602,NLA_MT-10208,NLA22_MT-10055,1,6/23/2022,MT,GreenWater,MICZ,215504,,WATER,220801-1,MICX,1.27,ug/L,0.1,0.15,,,7/19/2022,8/1/2022,22-215504,
8/13/2024,2020602,NLA_MT-10208,NLA22_MT-10055,1,6/23/2022,MT,GreenWater,MICZ,215504,,WATER,220803-1,CYLSPER,0.05,ug/L,0.05,0.1,J,L,7/19/2022,8/3/2022,22-215504,
8/13/2024,2020603,NLA_MT-10230,NLA22_MT-10077,1,6/23/2022,MT,GreenWater,MICZ,201344,,WATER,220803-1,CYLSPER,0.06,ug/L,0.05,0.1,J,L,7/19/2022,8/3/2022,23-201344,
8/13/2024,2020603,NLA_MT-10230,NLA22_MT-10077,1,6/23/2022,MT,GreenWater,MICZ,201344,,WATER,220801-1,MICX,,ug/L,0.1,0.15,ND,ND,7/19/2022,8/1/2022,23-201344,
8/13/2024,2020604,NLA_SD-10281,NLA22_SD-10095,1,6/26/2022,SD,GreenWater,MICZ,207104,,WATER,220803-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/19/2022,8/3/2022,52-207104,
8/13/2024,2020604,NLA_SD-10281,NLA22_SD-10095,1,6/26/2022,SD,GreenWater,MICZ,207104,,WATER,220801-2,MICX,0.15,ug/L,0.1,0.15,,,7/19/2022,8/1/2022,52-207104,
8/13/2024,2020605,NLA_NH-10048,NLA22_NH-10005,1,6/27/2022,NH,GreenWater,MICZ,209724,,WATER,220801-2,MICX,,ug/L,0.1,0.15,ND,ND,7/19/2022,8/1/2022,54-209724,
8/13/2024,2020605,NLA_NH-10048,NLA22_NH-10005,1,6/27/2022,NH,GreenWater,MICZ,209724,,WATER,220803-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/19/2022,8/3/2022,54-209724,
8/13/2024,2020606,NLA_NY-10081,NLA22_NY-10045,1,6/27/2022,NY,GreenWater,MICZ,210884,,WATER,220815-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/28/2022,8/15/2022,1-210884,
8/13/2024,2020606,NLA_NY-10081,NLA22_NY-10045,1,6/27/2022,NY,GreenWater,MICZ,210884,,WATER,220805-1,MICX,,ug/L,0.1,0.15,ND,ND,7/28/2022,8/5/2022,1-210884,
8/13/2024,2020607,NLA_ND-10145,NLA22_ND-10003,2,6/27/2022,ND,GreenWater,MICZ,218804,,WATER,220801-2,MICX,0.51,ug/L,0.1,0.15,,,7/19/2022,8/1/2022,59-218804,
8/13/2024,2020607,NLA_ND-10145,NLA22_ND-10003,2,6/27/2022,ND,GreenWater,MICZ,218804,,WATER,220803-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/19/2022,8/3/2022,59-218804,
8/13/2024,2020609,NLA_IN-10165,NLA22_IN-10027,1,7/8/2022,IN,GreenWater,MICZ,202384,,WATER,220815-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/28/2022,8/15/2022,88-202384,
8/13/2024,2020609,NLA_IN-10165,NLA22_IN-10027,1,7/8/2022,IN,GreenWater,MICZ,202384,,WATER,220805-3,MICX,0.17,ug/L,0.1,0.15,,,7/28/2022,8/5/2022,88-202384,
8/13/2024,2020610,NLA_IN-10273,NLA22_IN-10014,1,7/19/2022,IN,GreenWater,MICZ,202404,,WATER,220907-2,MICX,,ug/L,0.1,0.15,ND,ND,8/18/2022,9/7/2022,49-202404,
8/13/2024,2020610,NLA_IN-10273,NLA22_IN-10014,1,7/19/2022,IN,GreenWater,MICZ,202404,,WATER,220912-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,8/18/2022,9/12/2022,49-202404,
8/13/2024,2020611,NLA_WY-10102,NLA22_WY-10004,2,6/27/2022,WY,GreenWater,MICZ,202204,,WATER,220803-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/19/2022,8/3/2022,49-202204,
8/13/2024,2020611,NLA_WY-10102,NLA22_WY-10004,2,6/27/2022,WY,GreenWater,MICZ,202204,,WATER,220801-2,MICX,,ug/L,0.1,0.15,ND,ND,7/19/2022,8/1/2022,49-202204,
8/13/2024,2020612,NLA_MT-10202,NLA22_MT-10049,1,6/27/2022,MT,GreenWater,MICZ,201004,,WATER,220801-2,MICX,0.16,ug/L,0.1,0.15,,,7/19/2022,8/1/2022,72-201004,
8/13/2024,2020612,NLA_MT-10202,NLA22_MT-10049,1,6/27/2022,MT,GreenWater,MICZ,201004,,WATER,220803-2,CYLSPER,0.06,ug/L,0.05,0.1,J,L,7/19/2022,8/3/2022,72-201004,
8/13/2024,2020613,NLA_CA-10242,NLA22_CA-10045,1,6/27/2022,CA,GreenWater,MICZ,207404,,WATER,220801-2,MICX,,ug/L,0.1,0.15,ND,ND,7/19/2022,8/1/2022,76-207404,
8/13/2024,2020613,NLA_CA-10242,NLA22_CA-10045,1,6/27/2022,CA,GreenWater,MICZ,207404,,WATER,220803-2,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/19/2022,8/3/2022,76-207404,
8/13/2024,2020614,NLA_MI-10236,NLA22_MI-10016,1,6/27/2022,MI,GreenWater,MICZ,215784,,WATER,220805-1,MICX,,ug/L,0.1,0.15,ND,ND,7/28/2022,8/5/2022,17-215784,
8/13/2024,2020614,NLA_MI-10236,NLA22_MI-10016,1,6/27/2022,MI,GreenWater,MICZ,215784,,WATER,220815-1,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/28/2022,8/15/2022,17-215784,
8/13/2024,2020615,NLA_LA-10545,NLA22_LA-10409,1,6/27/2022,LA,GreenWater,MICZ,216204,,WATER,220801-3,MICX,0.28,ug/L,0.1,0.15,,,7/19/2022,8/1/2022,85-216204,
8/13/2024,2020615,NLA_LA-10545,NLA22_LA-10409,1,6/27/2022,LA,GreenWater,MICZ,216204,,WATER,220803-3,CYLSPER,,ug/L,0.05,0.1,ND,ND,7/19/2022,8/3/2022,85-216204,
8/13/2024,2020616,NLA_LA-10584,NLA22_LA-10448,1,6/26/2022,LA,GreenWater,MICZ,219224,,WATER,220801-1,MICX,0.15,ug/L,0.1,0.15,,,7/19/2022,8/1/2022,35-219224,
